municipio,uf,Nome,latitude,longitude, Telefone
DESTERRO,PB,Não Estamos,-7.29144753043202,-37.0921693225256
DESTERRO DE ENTRE RIOS,MG,Não Estamos,-20.6546306803958,-44.3436660058815
DESTERRO DO MELO,MG,Não Estamos,-21.1471785182012,-43.5196002211704
DEZESSEIS DE NOVEMBRO,RS,Não Estamos,-28.2268764434985,-55.0482085020399
DIADEMA,SP,Estamos,-23.689295,-46.623381393203
DIAMANTE,PB,Não Estamos,-7.42358342115025,-38.2650442086435
DIAMANTE DO NORTE,PR,Não Estamos,-22.6572061502022,-52.8641112387079
DIAMANTE DO SUL,PR,Não Estamos,-25.0351919283102,-52.6881907613318
DIAMANTE D'OESTE,PR,Não Estamos,-24.9421618556159,-54.1036264276883
DIAMANTINA,MG,Estamos,-18.242092724164,-43.5944568221762
DIAMANTINO,MT,Não Estamos,-14.4013229621649,-56.433566081512
DIANÓPOLIS,TO,Estamos,-11.625231878065,-46.8204090669435
DIAS D'ÁVILA,BA,Não Estamos,-12.6043684168205,-38.2979935898508
DILERMANDO DE AGUIAR,RS,Não Estamos,-29.7019639097539,-54.2135603845021
DIOGO DE VASCONCELOS,MG,Não Estamos,-20.4875057994595,-43.1965768271676
DIONÍSIO,MG,Não Estamos,-19.8439966742821,-42.7823684408398
DIONÍSIO CERQUEIRA,SC,Não Estamos,-26.2664885336603,-53.6313951228273
DIORAMA,GO,Não Estamos,-16.2317085200356,-51.258893073177
DIRCE REIS,SP,Não Estamos,-20.4644127943002,-50.6060559888331
DIRCEU ARCOVERDE,PI,Não Estamos,-9.33520004406841,-42.4395699620089
DIVINA PASTORA,SE,Não Estamos,-10.6773757001803,-37.1493449602392
DIVINÉSIA,MG,Não Estamos,-20.9900103366548,-43.0110812037762
DIVINO,MG,Não Estamos,-20.6129771965043,-42.1477393353315
DIVINO DAS LARANJEIRAS,MG,Não Estamos,-18.7731284728487,-41.4832539383023
DIVINO DE SÃO LOURENÇO,ES,Não Estamos,-20.6204706518503,-41.6799763283207
DIVINOLÂNDIA,SP,Estamos,-21.6616215060366,-46.7368697867924
DIVINOLÂNDIA DE MINAS,MG,Não Estamos,-18.8052604137557,-42.6218202062038
DIVINÓPOLIS,MG,Estamos,-20.142073974582,-44.8938855338723
DIVINÓPOLIS DE GOIÁS,GO,Não Estamos,-13.2968133668957,-46.3938887513768
DIVINÓPOLIS DO TOCANTINS,TO,Não Estamos,-9.79530114022946,-49.2054131873503
DIVISA ALEGRE,MG,Não Estamos,-15.7239399549396,-41.3400243277944
DIVISA NOVA,MG,Não Estamos,-21.5172644643355,-46.2029411062337
DIVISÓPOLIS,MG,Não Estamos,-15.7246353600352,-41.0025823969773
DOBRADA,SP,Não Estamos,-21.5148043304059,-48.4002427192517
DOIS CÓRREGOS,SP,Não Estamos,-22.367316,-48.3826759875355
DOIS IRMÃOS,RS,Não Estamos,-29.5841587789047,-51.0876193130209
DOIS IRMÃOS DAS MISSÕES,RS,Não Estamos,-27.6575367314489,-53.5308646235229
DOIS IRMÃOS DO BURITI,MS,Não Estamos,-20.6923120582393,-55.281914486329
DOIS IRMÃOS DO TOCANTINS,TO,Não Estamos,-9.26129670979711,-49.0673386442723
DOIS LAJEADOS,RS,Não Estamos,-28.9752053862425,-51.8351029868648
DOIS RIACHOS,AL,Não Estamos,-9.38567081154627,-37.0898496479493
DOIS VIZINHOS,PR,Estamos,-25.74601002,-53.0548359924348
DOLCINÓPOLIS,SP,Não Estamos,-20.1228706610567,-50.5153630840246
DOM AQUINO,MT,Não Estamos,-15.8074551507897,-54.9174807825692
DOM BASÍLIO,BA,Não Estamos,-13.7633265545771,-41.7708775806957
DOM BOSCO,MG,Não Estamos,-16.6507498918987,-46.2714498987887
DOM CAVATI,MG,Não Estamos,-19.3791630318591,-42.1103240464578
DOM ELISEU,PA,Estamos,-4.29077772,-47.5559148859934
DOM EXPEDITO LOPES,PI,Não Estamos,-6.95790184268742,-41.6523852113084
DOM FELICIANO,RS,Não Estamos,-30.708598426315,-52.103933579678
DOM INOCÊNCIO,PI,Não Estamos,-9.00807494342793,-41.9768511187551
DOM JOAQUIM,MG,Não Estamos,-18.9645501866295,-43.2613480039741
DOM MACEDO COSTA,BA,Não Estamos,-12.911489262313,-39.188094169582
DOM PEDRITO,RS,Não Estamos,-30.9812670567511,-54.6741301838237
DOM PEDRO,MA,Estamos,-5.03844763516531,-44.4400099109689
DOM PEDRO DE ALCÂNTARA,RS,Não Estamos,-29.3701870791044,-49.8495499617296
DOM SILVÉRIO,MG,Estamos,-20.1622049297377,-42.9708729670396
DOM VIÇOSO,MG,Não Estamos,-22.2536741086805,-45.159168673856
DOMINGOS MARTINS,ES,Estamos,-20.3642385223786,-40.6593963545811
DOMINGOS MOURÃO,PI,Não Estamos,-4.2534336344923,-41.2718814488667
DONA EMMA,SC,Estamos,-26.9863006137375,-49.7168977450524
DONA EUSÉBIA,MG,Não Estamos,-21.3238746965497,-42.8069340637792
DONA FRANCISCA,RS,Não Estamos,-29.6248524913473,-53.362333180785
DONA INÊS,PB,Não Estamos,-6.60212273515188,-35.6225406506041
DORES DE CAMPOS,MG,Não Estamos,-21.1040875600453,-44.0230465708887
DORES DE GUANHÃES,MG,Não Estamos,-19.054261783513,-42.9267218922717
DORES DO INDAIÁ,MG,Estamos,-19.4616294368129,-45.6026558325089
DORES DO RIO PRETO,ES,Não Estamos,-20.692893905303,-41.8495773624823
DORES DO TURVO,MG,Não Estamos,-20.9812733744049,-43.1951945185031
DORESÓPOLIS,MG,Não Estamos,-20.2884509606147,-45.9051968861517
DORMENTES,PE,Estamos,-8.44865698651541,-40.7707358130966
DOURADINA,MS,Não Estamos,-22.0455302820426,-54.6079306686314
DOURADINA,PR,Não Estamos,-23.3819072161657,-53.2964486552293
DOURADO,SP,Não Estamos,-22.1131671963671,-48.3162358063433
DOURADOQUARA,MG,Não Estamos,-18.4338340922598,-47.6119749498521
DOURADOS,MS,Estamos,-22.2272355368988,-54.8112891228926
DOUTOR CAMARGO,PR,Não Estamos,-23.5559013269844,-52.2227214970694
DOUTOR MAURÍCIO CARDOSO,RS,Não Estamos,-27.5092126137125,-54.3582679905268
DOUTOR PEDRINHO,SC,Não Estamos,-26.7204609555414,-49.4792933619334
DOUTOR RICARDO,RS,Não Estamos,-29.0990310609603,-51.9849043921162
DOUTOR SEVERIANO,RN,Não Estamos,-6.09368737055909,-38.3736830788222
DOUTOR ULYSSES,PR,Não Estamos,-24.5678364522416,-49.4197717989297
DOVERLÂNDIA,GO,Não Estamos,-16.7210370624643,-52.3139804233096
DRACENA,SP,Estamos,-21.486137535,-51.5340496600627
DUARTINA,SP,Não Estamos,-22.4148813758078,-49.405045410633
DUAS BARRAS,RJ,Não Estamos,-22.0589060899401,-42.515097631467
DUAS ESTRADAS,PB,Não Estamos,-6.68813295468359,-35.4181768047992
DUERÉ,TO,Não Estamos,-11.3412854167798,-49.2658759161628
DUMONT,SP,Não Estamos,-21.2333259993624,-47.9708434494443
DUQUE BACELAR,MA,Não Estamos,-4.14781909711357,-42.9441802036073
DUQUE DE CAXIAS,RJ,Estamos,-22.7852532496542,-43.3098880717226
DURANDÉ,MG,Não Estamos,-20.2072388771967,-41.794261647372
ECHAPORÃ,SP,Não Estamos,-22.424996999334,-50.2070061462144
ECOPORANGA,ES,Não Estamos,-18.3752523795108,-40.8300811593362
EDEALINA,GO,Não Estamos,-17.4228916982466,-49.6646951088956
EDÉIA,GO,Não Estamos,-17.3380800331194,-49.9344239559036
EIRUNEPÉ,AM,Não Estamos,-6.66735256685182,-69.8662902624416
ELDORADO,MS,Não Estamos,-23.7740539200754,-54.2800282489385
ELDORADO,SP,Não Estamos,-24.525386611147,-48.103228422535
ELDORADO DO SUL,RS,Não Estamos,-29.9992925945868,-51.310418926013
ELDORADO DOS CARAJÁS,PA,Não Estamos,-6.10352516107139,-49.3739519421522
ELESBÃO VELOSO,PI,Não Estamos,-6.20171946131167,-42.1381444495036
ELIAS FAUSTO,SP,Não Estamos,-23.0425367211808,-47.3767742396416
ELISEU MARTINS,PI,Não Estamos,-8.09646228958409,-43.6648111316973
ELISIÁRIO,SP,Não Estamos,-21.1644290184893,-49.1108358902026
ELÍSIO MEDRADO,BA,Não Estamos,-12.9433258382093,-39.5204855551496
ELÓI MENDES,MG,Não Estamos,-21.6093127849259,-45.5664342007897
EMAS,PB,Não Estamos,-7.10799223236892,-37.7145859750777
EMBAÚBA,SP,Não Estamos,-20.9826680548747,-48.8326202921458
EMBU,SP,Não Estamos,-23.6473125,-46.8508599936736
EMBU-GUAÇU,SP,Não Estamos,-23.8318291037713,-46.8171088725496
EMILIANÓPOLIS,SP,Não Estamos,-21.8313089781002,-51.4804314280506
ENCANTADO,RS,Não Estamos,-29.2399172072227,-51.8730231343648
ENCANTO,RN,Não Estamos,-6.1111342006329,-38.3048789906516
ENCRUZILHADA,BA,Não Estamos,-15.5345801802607,-40.9091207501114
ENCRUZILHADA DO SUL,RS,Não Estamos,-30.5436573247692,-52.5220453898558
ENÉAS MARQUES,PR,Não Estamos,-25.9407559827093,-53.166185268213
ENGENHEIRO BELTRÃO,PR,Estamos,-23.80114407037,-52.2600351547591
ENGENHEIRO CALDAS,MG,Estamos,-19.1981028702941,-42.0498416857745
ENGENHEIRO COELHO,SP,Não Estamos,-22.4911899524775,-47.2130797305393
ENGENHEIRO NAVARRO,MG,Não Estamos,-17.2877532077503,-43.9494147387385
ENGENHEIRO PAULO DE FRONTIN,RJ,Não Estamos,-22.5436846647273,-43.6794768289526
ENGENHO VELHO,RS,Não Estamos,-27.7085865196651,-52.9119205030241
ENTRE FOLHAS,MG,Não Estamos,-19.6277833509071,-42.2323599753122
ENTRE RIOS,BA,Não Estamos,-11.9372613704434,-38.078777019756
ENTRE RIOS,SC,Não Estamos,-26.7236210952911,-52.562533967831
ENTRE RIOS DE MINAS,MG,Não Estamos,-20.6713572038258,-44.0670816812587
ENTRE RIOS DO OESTE,PR,Não Estamos,-24.7081421701975,-54.2448936714884
ENTRE RIOS DO SUL,RS,Não Estamos,-27.5288579316363,-52.7350679521256
ENTRE-IJUÍS,RS,Não Estamos,-28.3627942778995,-54.2714318511947
ENVIRA,AM,Não Estamos,-7.43981754396838,-70.0304125429825
EPITACIOLÂNDIA,AC,Não Estamos,-11.0282398279564,-68.7448680666749
EQUADOR,RN,Não Estamos,-6.94584274907483,-36.7164124288599
EREBANGO,RS,Não Estamos,-27.8491959408603,-52.2997114029771
ERECHIM,RS,Estamos,-27.633405810801,-52.2758768978871
ERERÊ,CE,Não Estamos,-6.03133272993446,-38.3472589620963
ÉRICO CARDOSO,BA,Não Estamos,-13.4223477953016,-42.1361637333109
ERMO,SC,Não Estamos,-28.9850817922511,-49.6434049775486
ERNESTINA,RS,Não Estamos,-28.4971546905367,-52.5721762088587
ERVAL GRANDE,RS,Não Estamos,-27.3933366745076,-52.5701120523532
ERVAL SECO,RS,Não Estamos,-27.5494171265095,-53.5095730836612
ERVAL VELHO,SC,Não Estamos,-27.2738954846384,-51.4434329044499
ERVÁLIA,MG,Estamos,-20.8335065579592,-42.6593674650091
ESCADA,PE,Estamos,-8.36252199,-35.2361574244476
ESMERALDA,RS,Não Estamos,-28.0572763479842,-51.1887936624614
ESMERALDAS,MG,Estamos,-19.7592007437738,-44.3148069192277
ESPERA FELIZ,MG,Estamos,-20.6437078083015,-41.9139350169683
ESPERANÇA,PB,Não Estamos,-7.020685,-35.8585932869695
ESPERANÇA DO SUL,RS,Não Estamos,-27.3599436088412,-53.9927678151195
ESPERANÇA NOVA,PR,Não Estamos,-23.7246547648773,-53.8104950389931
ESPERANTINA,PI,Estamos,-3.89560453063831,-42.2353645251038
ESPERANTINA,TO,Não Estamos,-5.36660805940451,-48.5441476004124
ESPERANTINÓPOLIS,MA,Não Estamos,-4.87030089747643,-44.8860686990188
ESPIGÃO ALTO DO IGUAÇU,PR,Não Estamos,-25.4266700616993,-52.8382134986902
ESPIGÃO D'OESTE,RO,Não Estamos,-11.5285546333473,-61.0201731132847
ESPINOSA,MG,Não Estamos,-14.9252718111525,-42.8129818449157
ESPÍRITO SANTO,RN,Não Estamos,-6.33557170320116,-35.3170907892286
ESPÍRITO SANTO DO DOURADO,MG,Não Estamos,-22.0475136418497,-45.9540125198564
ESPÍRITO SANTO DO PINHAL,SP,Não Estamos,-22.1970535,-46.7455142898696
ESPÍRITO SANTO DO TURVO,SP,Não Estamos,-22.6949734920695,-49.4298252858159
ESPLANADA,BA,Não Estamos,-11.799409496062,-37.9449814740986
ESPUMOSO,RS,Não Estamos,-28.7314451425443,-52.841926970944
ESTAÇÃO,RS,Não Estamos,-27.9090063415288,-52.2704857966567
ESTÂNCIA,SE,Não Estamos,-11.2679486493031,-37.4400108537292
ESTÂNCIA VELHA,RS,Não Estamos,-29.6501479676013,-51.1742939249861
ESTEIO,RS,Estamos,-29.8521862954581,-51.143837339432
ESTIVA,MG,Estamos,-22.4630450603543,-46.0163518065517
ESTIVA GERBI,SP,Não Estamos,-22.2745889131265,-46.9536026904179
ESTREITO,MA,Estamos,-6.56808498021472,-47.4478829861377
ESTRELA,RS,Não Estamos,-29.5034718768222,-51.9702602941755
ESTRELA DALVA,MG,Não Estamos,-21.7422852764394,-42.4583710299194
ESTRELA DE ALAGOAS,AL,Não Estamos,-9.38740530657934,-36.7583331109668
ESTRELA DO INDAIÁ,MG,Estamos,-19.52023782207,-45.7924325620025
ESTRELA DO NORTE,GO,Não Estamos,-13.8670273952048,-49.0734010835998
ESTRELA DO NORTE,SP,Não Estamos,-22.4905989019911,-51.6641761909517
ESTRELA DO SUL,MG,Não Estamos,-18.7412931756593,-47.6889748021455
ESTRELA D'OESTE,SP,Estamos,-20.2860822039747,-50.4054668479512
ESTRELA VELHA,RS,Não Estamos,-29.1796613617013,-53.1602937786865
EUCLIDES DA CUNHA,BA,Não Estamos,-10.5058180636519,-39.0142487251363
EUCLIDES DA CUNHA PAULISTA,SP,Não Estamos,-22.5549969202085,-52.5908983802766
EUGÊNIO DE CASTRO,RS,Não Estamos,-28.5250597626107,-54.1481126184862
EUGENÓPOLIS,MG,Não Estamos,-21.0972225306709,-42.1922770818769
EUNÁPOLIS,BA,Estamos,-16.3751672322564,-39.5841719409864
EUSÉBIO,CE,Estamos,-3.88697288667811,-38.4451218386123
EWBANK DA CÂMARA,MG,Não Estamos,-21.5416361511494,-43.5075913951105
EXTREMA,MG,Estamos,-22.858190072021,-46.3221617403776
EXTREMOZ,RN,Não Estamos,-5.70270993620874,-35.3140254320232
EXU,PE,Não Estamos,-7.516307,-39.7227283392676
FAGUNDES,PB,Não Estamos,-7.36306160444852,-35.7846088757702
FAGUNDES VARELA,RS,Não Estamos,-28.8821343126181,-51.691448747733
FAINA,GO,Não Estamos,-15.4428687832321,-50.3687036599486
FAMA,MG,Não Estamos,-21.4057615290226,-45.8323121024444
FARIA LEMOS,MG,Não Estamos,-20.8017449434969,-42.0138461766787
FARIAS BRITO,CE,Não Estamos,-6.92710998064911,-39.5708350212066
FARO,PA,Não Estamos,-2.17297524194977,-56.745753017307
FAROL,PR,Não Estamos,-24.0990946186794,-52.6262151802103
FARROUPILHA,RS,Estamos,-29.2236791868351,-51.3483495737698
FARTURA,SP,Não Estamos,-23.3889609139385,-49.5120533766983
FARTURA DO PIAUÍ,PI,Não Estamos,-9.47860628628754,-42.7944014031782
FÁTIMA,BA,Não Estamos,-10.6001702140173,-38.208674782863
FÁTIMA,TO,Não Estamos,-10.7525087280848,-48.8989826586808
FÁTIMA DO SUL,MS,Não Estamos,-22.3754232110589,-54.5163759902411
FAXINAL,PR,Estamos,-24.0039270722271,-51.3201059317839
FAXINAL DO SOTURNO,RS,Não Estamos,-29.5743295397707,-53.4390648197058
FAXINAL DOS GUEDES,SC,Não Estamos,-26.8597867213521,-52.2714153987085
FAXINALZINHO,RS,Não Estamos,-27.4254155069082,-52.6705912421647
FAZENDA NOVA,GO,Não Estamos,-16.1775143289682,-50.7873644001456
FAZENDA RIO GRANDE,PR,Estamos,-25.6414002186938,-49.3232931947119
FAZENDA VILANOVA,RS,Não Estamos,-29.5885745296736,-51.8211830446408
FEIJÓ,AC,Não Estamos,-8.16024753,-70.3539836082165
FEIRA DA MATA,BA,Não Estamos,-14.2105645058372,-44.283463938437
FEIRA DE SANTANA,BA,Estamos,-12.2292842524801,-38.9600330963214
FEIRA GRANDE,AL,Não Estamos,-9.90043719889156,-36.6776855005338
FEIRA NOVA,PE,Não Estamos,-7.94872774216478,-35.390597986464
FEIRA NOVA,SE,Não Estamos,-10.2705325209233,-37.3161177206926
FEIRA NOVA DO MARANHÃO,MA,Estamos,-6.96313554062729,-46.6873552159638
FELÍCIO DOS SANTOS,MG,Não Estamos,-18.077563117073,-43.2451709347937
FELIPE GUERRA,RN,Não Estamos,-5.60196176980821,-37.6913850557146
FELISBURGO,MG,Não Estamos,-16.6383331500748,-40.7585704995432
FELIXLÂNDIA,MG,Não Estamos,-18.7543565615242,-44.8965866173716
FELIZ,RS,Não Estamos,-29.453970926152,-51.3101021353557
FELIZ DESERTO,AL,Não Estamos,-10.2923806198663,-36.3071875176995
FELIZ NATAL,MT,Não Estamos,-12.383247028174,-54.9339040664255
FÊNIX,PR,Não Estamos,-23.9206947065803,-51.9844644869602
FERNANDES PINHEIRO,PR,Não Estamos,-25.4122422979542,-50.5474142544109
FERNANDES TOURINHO,MG,Não Estamos,-19.1510006449856,-42.0809784803541
FERNANDO DE NORONHA,PE,Não Estamos,-3.85202140078181,-32.4351863280529
FERNANDO FALCÃO,MA,Não Estamos,-6.154978462916,-44.9107074022131
FERNANDO PEDROZA,RN,Não Estamos,-5.69601578146739,-36.5324535353652
FERNANDO PRESTES,SP,Não Estamos,-21.2671219899524,-48.6922730531942
FERNANDÓPOLIS,SP,Não Estamos,-20.28238299,-50.2487484305834
FERNÃO,SP,Não Estamos,-22.3591383191477,-49.5198412111563
FERRAZ DE VASCONCELOS,SP,Estamos,-23.5415445,-46.3665526715742
FERREIRA GOMES,AP,Não Estamos,0.853977393142956,-51.1874290460046
FERREIROS,PE,Não Estamos,-7.44549420525894,-35.2440702124351
FERROS,MG,Estamos,-19.2364195947071,-43.0197136171061
FERVEDOURO,MG,Não Estamos,-20.7327756857738,-42.2781805292377
FIGUEIRA,PR,Não Estamos,-23.8434107619382,-50.4092010911711
FIGUEIRÃO,MS,Não Estamos,-18.6754480707676,-53.6425733238918
FIGUEIRÓPOLIS,TO,Não Estamos,-12.1367799832225,-49.1738467307434
FIGUEIRÓPOLIS D'OESTE,MT,Estamos,-15.4461351146319,-58.7378245488632
FILADÉLFIA,BA,Não Estamos,-10.7384641099353,-40.1378268767837
FILADÉLFIA,TO,Não Estamos,-7.3376119059308,-47.484964141532
FIRMINO ALVES,BA,Não Estamos,-14.9849353752521,-39.9214417636272
FIRMINÓPOLIS,GO,Estamos,-16.5764612335216,-50.3036343394174
FLEXEIRAS,AL,Não Estamos,-9.27323546004541,-35.7243716385672
FLOR DA SERRA DO SUL,PR,Não Estamos,-26.2552988459276,-53.3085976818885
FLOR DO SERTÃO,SC,Não Estamos,-26.7794323287604,-53.3448914354815
FLORA RICA,SP,Não Estamos,-21.6767339356144,-51.3823008410719
FLORAÍ,PR,Estamos,-23.3198456635855,-52.3029843729815
FLORÂNIA,RN,Não Estamos,-6.12695195501155,-36.8140762988106
FLOREAL,SP,Não Estamos,-20.6740312279254,-50.1456890086828
FLORES,PE,Não Estamos,-7.86171447493079,-37.9714561137782
FLORES DA CUNHA,RS,Estamos,-29.0311421436903,-51.1822205769359
FLORES DE GOIÁS,GO,Não Estamos,-14.4501741366926,-47.0450829249731
FLORES DO PIAUÍ,PI,Não Estamos,-7.79177560177302,-42.9243058019859
FLORESTA,PE,Não Estamos,-8.6008265,-38.5712393419872
FLORESTA,PR,Não Estamos,-23.6102671394592,-52.0830848515253
FLORESTA AZUL,BA,Não Estamos,-14.8627983966227,-39.6565235874089
FLORESTA DO ARAGUAIA,PA,Não Estamos,-7.55870087237008,-49.6975784122373
FLORESTA DO PIAUÍ,PI,Não Estamos,-7.46679537490687,-41.800314291439
FLORESTAL,MG,Estamos,-19.8945182324972,-44.4301155625427
FLORESTÓPOLIS,PR,Não Estamos,-22.8591043044292,-51.3838226518282
FLORIANO,PI,Estamos,-6.76967243378636,-43.0206447383255
FLORIANO PEIXOTO,RS,Não Estamos,-27.8625092778995,-52.0856070999391
FLORIANÓPOLIS,SC,Estamos,-27.58779554855,-48.5476373781933
FLÓRIDA,PR,Não Estamos,-23.0878019097437,-51.9558280909722
FLÓRIDA PAULISTA,SP,Não Estamos,-21.6134276151642,-51.1688764668277
FLORÍNIA,SP,Não Estamos,-22.903568778762,-50.72482247338
FONTE BOA,AM,Não Estamos,-2.51227068454779,-66.0965029898347
FONTOURA XAVIER,RS,Não Estamos,-28.9821677891754,-52.3449531837753
FORMIGA,MG,Estamos,-20.4648835524537,-45.4264281831415
FORMIGUEIRO,RS,Não Estamos,-29.9976338154204,-53.5002944149445
FORMOSA,GO,Não Estamos,-15.540944627683,-47.3358155764676
FORMOSA DA SERRA NEGRA,MA,Não Estamos,-6.43530410561392,-46.1863570068861
FORMOSA DO OESTE,PR,Não Estamos,-24.2941972137273,-53.3161610107395
FORMOSA DO RIO PRETO,BA,Não Estamos,-11.0470324906679,-45.190990909729
FORMOSA DO SUL,SC,Não Estamos,-26.6485233782537,-52.7934500252739
FORMOSO,GO,Não Estamos,-13.6557801485826,-48.8880896723124
FORMOSO,MG,Não Estamos,-14.9517425978891,-46.239979536778
FORMOSO DO ARAGUAIA,TO,Não Estamos,-11.8051419686495,-49.5268603629125
FORQUETINHA,RS,Não Estamos,-29.3806337847287,-52.0969170585272
FORQUILHA,CE,Estamos,-3.79895774308495,-40.2587689981082
FORQUILHINHA,SC,Não Estamos,-28.7424153508779,-49.4688610533615
FORTALEZA,CE,Estamos,-3.723805035,-38.5899275550432
FORTALEZA DE MINAS,MG,Não Estamos,-20.8484925119899,-46.7126434064402
FORTALEZA DO TABOCÃO,TO,Não Estamos,-9.05896530114982,-48.5174264210488
FORTALEZA DOS NOGUEIRAS,MA,Não Estamos,-6.9659260874923,-46.1855575419836
FORTALEZA DOS VALOS,RS,Não Estamos,-28.7878829709941,-53.2355232639118
FORTIM,CE,Não Estamos,-4.44980491741282,-37.7989754860384
FORTUNA,MA,Não Estamos,-5.73622413247702,-44.1606284272259
FORTUNA DE MINAS,MG,Não Estamos,-19.5639009597139,-44.4433970450287
FOZ DO IGUAÇU,PR,Estamos,-25.5424932795293,-54.5871024886047
FOZ DO JORDÃO,PR,Não Estamos,-25.7334396202596,-52.1256275318311
FRAIBURGO,SC,Estamos,-27.0234469627061,-50.9250792352346
FRANCA,SP,Estamos,-20.536097,-47.4023316256775
FRANCINÓPOLIS,PI,Não Estamos,-6.39529262258713,-42.2633660989624
FRANCISCO ALVES,PR,Não Estamos,-24.0675754043871,-53.8440159671513
FRANCISCO AYRES,PI,Não Estamos,-6.62334353190539,-42.6911278448088
FRANCISCO BADARÓ,MG,Não Estamos,-16.9906912878231,-42.3497731636506
FRANCISCO BELTRÃO,PR,Não Estamos,-26.07845,-53.0561357214894
FRANCISCO DANTAS,RN,Não Estamos,-6.08809671674326,-38.1256497554185
FRANCISCO DUMONT,MG,Não Estamos,-17.3199488056432,-44.2342065277647
FRANCISCO MACEDO,PI,Não Estamos,-7.32787104055435,-40.7955673541325
FRANCISCO MORATO,SP,Não Estamos,-23.2758255,-46.7325267047053
FRANCISCO SÁ,MG,Não Estamos,-16.4756808656879,-43.488735281491
FRANCISCO SANTOS,PI,Não Estamos,-6.99417113754419,-41.1361573365002
FRANCISCÓPOLIS,MG,Não Estamos,-17.9590435726149,-42.0073128118949
FRANCO DA ROCHA,SP,Estamos,-23.3203025,-46.7278746685526
FRECHEIRINHA,CE,Não Estamos,-3.76061193145276,-40.8214052011868
FREDERICO WESTPHALEN,RS,Estamos,-27.358882412381,-53.4007767388514
FREI GASPAR,MG,Não Estamos,-18.0711850280915,-41.4294207855596
FREI INOCÊNCIO,MG,Estamos,-18.5617897297728,-41.9012165865176
FREI LAGONEGRO,MG,Não Estamos,-18.1650807120668,-42.7652952385537
FREI MARTINHO,PB,Não Estamos,-6.40451585235458,-36.4520440619056
FREI MIGUELINHO,PE,Não Estamos,-7.94445824740133,-35.9231276419375
FREI PAULO,SE,Não Estamos,-10.5400847468847,-37.5418762486803
FREI ROGÉRIO,SC,Não Estamos,-27.1747514992324,-50.8064082491164
FRONTEIRA,MG,Não Estamos,-20.2883005578685,-49.2042820251303
FRONTEIRA DOS VALES,MG,Não Estamos,-16.8920152174495,-40.9250786594486
FRONTEIRAS,PI,Não Estamos,-7.08841253289163,-40.6172329306571
FRUTA DE LEITE,MG,Não Estamos,-16.1164184229985,-42.5322219360174
FRUTAL,MG,Estamos,-20.0258978750723,-48.9391537102571
FRUTUOSO GOMES,RN,Não Estamos,-6.15623279929201,-37.8409607540419
FUNDÃO,ES,Não Estamos,-19.9334471176936,-40.4037654440298
FUNILÂNDIA,MG,Não Estamos,-19.369987332984,-44.0630858803589
GABRIEL MONTEIRO,SP,Não Estamos,-21.5289801353128,-50.5554608419398
GADO BRAVO,PB,Não Estamos,-7.5829411773177,-35.7906509034521
GÁLIA,SP,Não Estamos,-22.294019248259,-49.55211132983
GALILÉIA,MG,Não Estamos,-19.0054736424555,-41.5361971686177
GALINHOS,RN,Não Estamos,-5.09168977841149,-36.2746400699779
GALVÃO,SC,Estamos,-26.4554762383808,-52.682002075558
GAMELEIRA,PE,Não Estamos,-8.58383577054338,-35.3866107834559
GAMELEIRA DE GOIÁS,GO,Não Estamos,-16.4827366321438,-48.6457054930611
GAMELEIRAS,MG,Não Estamos,-15.0768220675066,-43.119480839155
GANDU,BA,Não Estamos,-13.7437807885113,-39.4863240792918
GARANHUNS,PE,Estamos,-8.88890553,-36.4930502821005
GARARU,SE,Não Estamos,-9.96735146791995,-37.0843724853204
GARÇA,SP,Estamos,-22.21070949,-49.656529935058
GARIBALDI,RS,Não Estamos,-29.2545491128245,-51.5295484587997
GAROPABA,SC,Não Estamos,-28.020895934826,-48.6125566828538
GARRAFÃO DO NORTE,PA,Não Estamos,-1.93169704310669,-47.0450460172973
GARRUCHOS,RS,Não Estamos,-28.1894767900687,-55.6340719501044
GARUVA,SC,Não Estamos,-26.0220755061165,-48.8498418594081
GASPAR,SC,Estamos,-26.9183685142378,-48.9677065681263
GASTÃO VIDIGAL,SP,Não Estamos,-20.7952394993746,-50.1902197322049
GAÚCHA DO NORTE,MT,Não Estamos,-13.1880431895097,-53.2615186719475
GAURAMA,RS,Não Estamos,-27.5838577562615,-52.1001384605265
GAVIÃO,BA,Não Estamos,-11.4708954591253,-39.786112929979
GAVIÃO PEIXOTO,SP,Não Estamos,-21.8403669022702,-48.4954592027481
GEMINIANO,PI,Não Estamos,-7.15841762588982,-41.3575797604714
GENERAL CÂMARA,RS,Não Estamos,-29.902983741364,-51.7634306851003
GENERAL CARNEIRO,MT,Não Estamos,-15.7070417946133,-52.7593098339668
GENERAL CARNEIRO,PR,Não Estamos,-26.4258025265901,-51.3168589232395
GENERAL MAYNARD,SE,Não Estamos,-10.6865298123962,-36.9879844294671
GENERAL SALGADO,SP,Não Estamos,-20.648369316722,-50.3618137021237
GENERAL SAMPAIO,CE,Não Estamos,-4.05104127465347,-39.4535299504286
GENTIL,RS,Não Estamos,-28.4338484670158,-52.0345235699367
GENTIO DO OURO,BA,Não Estamos,-11.4275313127499,-42.5047423861031
GETULINA,SP,Não Estamos,-21.7998305974601,-49.929283572294
GETÚLIO VARGAS,RS,Não Estamos,-27.8759119305256,-52.249574123331
